טוב יאללה וואלה רם אתה יודע מה אני לוקח מהשיעורים האלה מצב לילה באמת משה שלמדתי
0:088 שניותב שמח שאתה מקבל ערך זה מה שלקחת משהו מצב לילה מצב לילה בוא אני אעביר לך בפרצי ת
0:1616 שניותמצב זה טוב יאללה בלי התראות מי התכונן
0:2525 שניותלמבחן ברכבת בדרך לפה ברכבת בדרך בזום הדמיוני איתי ביחד אני
0:3434 שניותש אני עשיתי אצלי היקום יגל עם היקום סנילי סידני אלי נכון
0:4343 שניותרם אני הקשבתי בשיעור
0:5050 שניותטוב אתם מרגישים מוכנים לא לא רוטם התכוננת חוץ מסידני
0:5656 שניותלי אז חבל ש הת בזום אתמול אני שומך על הבריאה
1:051 דקה, 5 שניותשי היתי צריך לבוא איתו להפלת ילדים ביורשים
27:5227 דקות, 52 שניותלא לא בהכרח גם כאן הוא יכל לבחור את טוני רובינס אם איכשהוא קם בבוקר אומרת זה ש אפשר לבחור כל בן אדם חשוב לתת את הדגש
28:0128 דקות, 1 שניהשבן אדם שהוא בוחר זה בן אדם שהוא מתחבר אליו מה הסיכוי שאני אבחר מישהו שחבר נכון אבל אנחנו רוצים לוודא את זה רוצים לוודא
28:0928 דקות, 9 שניותאת זה זהת השאלה אם זה מישהו שאני לא מתחבר ליו אבל דווקא בהתנהגות הזאת ספציפית אני רוצה את זה ממנו מישהו שאני
28:1628 דקות, 16 שניותלא פשוט פשוט להבין ממנו אם יש התנגדות אני לא כאילו כל הבנת אבל את השאלה אני לא
28:2228 דקות, 22 שניותמתחבר לבן אדם אבל אני דווקא בהתנהגות הזאת שאני רוצה אני רוצה לקחת את ההתנהגות
28:2928 דקות, 29 שניותהזאת שלו כי בזה אני כן מתחב אין בעיה נגיד אתה תהיה פה ואני אעשה את זה איתך ך יש לך התנגדות תגיד לי כן או לא אם יהיה
28:3628 דקות, 36 שניותפה התנגדות תגיד לי ואז אנו נשנה בן אדם ש מה זה צריך למצוא בן אדם כזה אתה יכול כל דבר זה בדמיון זה נ אתה כ ס פטן אמ אתה
28:4628 דקות, 46 שניותיכול הכל זה בדמיון זה נהדר אז בוא נחזור רגע למה אנחנו צריכים לעשות את זה
28:5228 דקות, 52 שניותבעמידה ו זה מה שאמרו לי קריטי אפשר גם בישיבה
28:5928 דקות, 59 שניותהדיסוציאציה יש משהו יש א בעמידה דכ בעמידה אתה כאילו זה טיפה י וואו זה
29:0729 דקות, 7 שניותטיפה יותר סימבולי הדיסוציאציה יותר פשוטה כן זאת אומרת אני הולך אחורה אחר כך אני חוזר
29:1429 דקות, 14 שניותקדימה טיפה יותר סימבולי נראה לי כיף אבל מה שבא לךש רור גם לפני כן תמיד תמיד תמיד
29:2029 דקות, 20 שניותתמיד תמיד במקרה מוזל אנחנו חברים טובים כן תמיד תמיד שאלות רגע בסוף אני רק אשם את זה ואז נריץ אז ברמת העיקרון אמרנו
29:3029 דקות, 30 שניותלבחור את הבן אדם לראות שאיין התנגדות ואז מה שאני עושה אחרי שהוא בחר את הבן אדם אז אני אומר לו תשים את עצמך
29:3829 דקות, 38 שניותשם את עצמך ולראות איך אתה מתנהג בדיוק באותו אופן כבר לגרום לו להבין שהוא הולך להתנהג
29:4729 דקות, 47 שניותככה לשים את עצמך ולראות שיראה בעצם איך הוא מתנהג בדיוק באופן בדיוק באותו אופן כן אז הוא שם את עצמו שם והוא רואה איך
29:5429 דקות, 54 שניותהוא מתנהג בדיוק באותה התנהגות רק שהוא שם רגע שאני עושה את זה אני בעצם נותן לו לראות את זה עוד שתי סיטואציות נגיד עה
30:0430 דקות, 4 שניותכפול ש שתי סיטואציות ואז אני שואל שלכם שתיים שלוש זה לא משנה לראות אם יש התנהגות התנגדות רק לוודא את זה א אחרי
30:1230 דקות, 12 שניותששאלתי אותו אם ין התנגדות אני אומר לו תראה את זה עוד שלוש ארב ח 10 כמה שבא לכם בעצם שיראה את זה עוד כמה פעמים שלוש
30:2030 דקות, 20 שניותפעמים זה בסדר נראה לי עדיף ואז מה שאני עושה וזה נהדר אני אוהב את זה אני וצא בעצם אחרי שהורד כמה פעמים אני עושה
30:2830 דקות, 28 שניותאיזשהו טסט לפני הטס אני עושה קסיי ומשהו קטן על קסטי אני מאוד אוהב את זה כי יש לך איזשהו איזשהי כניסה קטנה להכיר את הבן
30:3630 דקות, 36 שניותאדם מעבר כי אתה יכול לשאול אותו איזה שאות שאתה רוצה הייתי שואל אנשים שהייתי מלכם מטופלים כל אחד לא יודע מישהו שהתאמן הייתי שואל אותו על תרגילים על אימונים זה
30:4430 דקות, 44 שניותהיה מעניין היה לנו היינו מתחברים ככה ואז זה היה נהדר זו שאלה משום מקום אין שום הגיון תכירו שמה יותר זה יעזור לכם אז
30:5230 דקות, 52 שניותאנחנו יוצרים ביקסי ואנחנו יוצרים test מה שאני עושה אני בעצם הופה דילק
30:5830 דקות, 58 שניותמשהו ניקח רגע על הצעד אחורה אני בעצם לפני הבריקס אני אומר לו לרגע לראות אני מחזיר אותו לפה אני אומר לו תראה את זה
31:0731 דקות, 7 שניותמהעיניים שלך ואז אני בודק אם יש התנגדות פעם אחרונה לא בטוח וא את זה מהעיניים שלך והוא חווה את זה לראות אם אני התנגדות ואז
31:1531 דקות, 15 שניותאחרי זה אני עושה קסט אני אכתוב את זה פה אז אה עשיתי את זה אני מבולבל עשיתי את זה
31:2031 דקות, 20 שניותאני בסדר א בסדר הכל טוב נחזור רגע ככה אז אחרי ששמתי אותו שם אני בעצם אני אומר לו
31:2831 דקות, 28 שניותאני יוצר אני עושה בריקסט אני אומר לו בוא בוא נעשה טסט אני אומר לו סתכל על תעלה איזה סיטואציה מעבר ותראה איך אתה מתנהג
31:3431 דקות, 34 שניותשם אחרת אני כבר אומר לו שאתה הולך לראות את זה אחרת עשית לי את הדבר הזה ש עשיתי לך שאלתי אותך קח סיטואציה מעה תרא איך
31:4331 דקות, 43 שניותאתה פועל שם אחרת יס עשיתי לך שאלתי אותך מה אכלת בבוקר מה אכלת טוב שלך אוקיי
31:5031 דקות, 50 שניותאוקי לא אכלת כלום שת הקולה בסה אחי הייתי בטוח התי בטוח תתן בראש שם לא משנה זה עושה קס שלה שום מקום לא משנה מה שאתם
31:5831 דקות, 58 שניותרוצים ואז אני עושה את הטסט לבדוק איך הוא פועל אחרת בסיטואציה מעבר הוא מעלה סיטואציה ואני בודק שאלתי אותו עם זה את
32:0532 דקות, 5 שניותהתנו אם זה ההתנהגות הטובה ואתה רוצה הוא אמר לי כן זה אומר שהטסט עבד אחרי
32:1232 דקות, 12 שניותהטסט אני בעצם מה שאני עושה הכללות חללות
32:1932 דקות, 19 שניותלעתיד אמרתי לו תראה חמש סיטואציות עתידיות שונות שבם אתה רואה את עצמך פועל
32:2632 דקות, 26 שניותאחרת בזכות ה גות ואחרי זה אני עושה איזשהו חיסון קטן אני נותן לו איזשהו משהו קטן כדי
32:3432 דקות, 34 שניותשבעצם כשהוא יחזור הביתה הוא בעצם יהיה סקרן וייתן לשינוי הזה לקרות מה ש שעלה לי פה כל אחד כל בן
32:4332 דקות, 43 שניותאדם זה אחרת החיסונים כאילו בעצם נתתי לו איזשהו חיסון קטן איזשהו משהו שיהיה לו את זה בבית אתה מבין
32:4932 דקות, 49 שניותמה אני אומר ל הובל כן אבל נתתי לו איזשהו חיסון קטן ש לו לבית שרק יהיה סקרן לזה שלו דווקא חפש את ן וחווה את זה כאילו
32:5932 דקות, 59 שניותיכול להיות שביום זה לא יקרה מחר אבל כאילו לאט לאט זה יגיע ואתה צריך לצפות ולחכות על זה קן כש כזה להיות סקרן זה דבר
33:0633 דקות, 6 שניותנהדר לדעתי תגידו את זה לכולם זה יהיה תמיד נהדר להבין אם זה זה פשוט כן תהיה סקרן ותתן לשינוי שינוי קורה ברגע בתת
33:1433 דקות, 14 שניותמודה לוקח זמן לראות אותו במציאות תהיה סקרן לזה ותתקן אותנו אז זה ברמת העיקרון לתת לו סומים כאלה בסוף כן זה ברמת
33:2333 דקות, 23 שניותהעיקרון כל הטכניקה היא די פשוטה היא נחמדה אני אוהב אותה אפשר להוסיף אותה על כל תלי או כל דבר שאתם רוצים גם לעצמכם אם אני רואה אם יש איזשהי התנהגות שאני לא
33:3133 דקות, 31 שניותאוהב איך בן אדם אחר היה עושה הוא היה עושה את זה ככה אני עושה את זה ככה פותר הרבה דברים קשים שניים פשוטים יס תודה על
33:3833 דקות, 38 שניותזה כל כל מגיע יש שאלות שאלות על הטכניקה שאלה י במידה ואתה
33:4733 דקות, 47 שניותמגיע אחרי הברקפסט את אתה מלא את הסיטואציה מהעבר והוא לא שם הוא לא ב
33:5333 דקות, 53 שניותבהתנהגות הטובה הוא עדיין תקוע אז אז יכול להיות הוא עדיין כאילו ראה התנהגות שהיא לא אפקטיבית ללא כן כן עדין ה לא אפקטיבית
34:0134 דקות, 1 שניהאז יכול להיות שהייתה התנגדות יכול להיות ש באדם שהוא בחר א לא הה התנהגות ש הוא רוצה יכול להיות שיש לו התנגדות בכללי לא אקולוגי לא יכול להיות שזה מהיר לו מידי
34:1034 דקות, 10 שניותכנראה לא אקולוגי לו פשוט או ש או שאחד לא אקולוגי שתיים חו ות הבן אדם שהוא בחר זה לא הבן אדם שנמצא עם הערכים שהוא רוצה
34:1834 דקות, 18 שניותלחזור רגע אחורה לשלב ה זה ולהבין כן זהו סבה אתה רצית משהו כן שכחתי
34:2834 דקות, 28 שניותאבל זה או לא אקולוגי אקולוגי לבן אדם לעשות את השינוי הזה כן או שזה בן אדם שהוא לא מתחבר אליו בהגזמה אבל כאילו כן
34:3634 דקות, 36 שניותלא אקולוגי שתי המזכרים זה אותו דבר אבל כן לא אקולוגי
34:4334 דקות, 43 שניותאקסט בקסט יושב אחרי שהוא ראה את עצמו מהעיניים שלו ראיתי שאן התנגדות ואז אני עושה קסט לראות שעבד לנו הדבר ואז אתה
34:5334 דקות, 53 שניותעושה את הטס כן אני וצר לפני זה שואל השאלה ואז עושה את הטסט קח סיטואציה מהעבר
34:5934 דקות, 59 שניותתראה איך פה לך לפעול שם אחרת ב עיקרון זה תמיד עוזר כדי ציא אותו משם כן לכל דבר
35:0735 דקות, 7 שניותכמעט אפשר ל אוקי עכשיו לה כן מה הכוונה בטסט אמרת טסט אני עושה
35:1535 דקות, 15 שניותמבחן אני רוצה לראות שאני לא שולח אותו רוצה לראות שכשאת הוא זה עבד אני בעצם אומר לו קח סיטואציה מעבר
35:2435 דקות, 24 שניותיכול להיות במקרה שלו ספציפית שהוא קם עם השעון ותעלה אותה ואז הוא בדמיון רה הופה אני הולך ואני עושה את זה או הופה אני לא
35:3235 דקות, 32 שניותעושה את זה ואז אני מבין ואני עושה טסט שהוא איתי שאלה אחרונה קח לא יש גם שאלה יש קח
35:4235 דקות, 42 שניותאני מניח שזה יכול גם להיות עם מישהו שאני מניח שהוא מתנהג בצורה מסויימת נכון שאתה מניח נגיד כן אני אומר למישהו עכשיו אני
35:5135 דקות, 51 שניותרוצה לא ידע לאכול ארוחת בוקר כמו דונלד טראמפ אני לא צריך לדעת איך הוא אוכל ארוחת בוקר אני פשוט יכול איך אתה חושב שהוא זה וזה נכון זה לא חייב להיות משהו
36:0036 דקותשחית אם הוא הבן אדם שאתה רוצה להתנהג כמו אז כן אני לא יודע איך החי גם בבוקר אני יודע שזה כנראה מה שה עובד וזה עובד ההנחה
36:0836 דקות, 8 שניותשלך שככה הוא קם בבוקר זה הכי הקדו לא יודע אולי אתה מסתכל
36:1436 דקות, 14 שניותעליו עוד שאלות חברים כן איך אתה כזה חתיך היום לא יודע
36:2136 דקות, 21 שניותאמא this כן תודה רבה תנו לו וד הסבר מעולה
36:2836 דקות, 28 שניותאוקיי אני אתן עליו חזרה קצרה אני גם אגיד למה אני באמת אוהב את הטכניקה הזאת ו למה למה כדאי כנראה בפרקט שנר יש באחד
36:3836 דקות, 38 שניותספרי מתכונים הסיבה שהטכניקה הזאת באמת טובה היא כי אנחנו מראים לתת המודע אנחנו מראים
36:4636 דקות, 46 שניותלעצמנו איך בדיוק אנחנו רוצים לפעול אוקיי אני אתן לכם אפילו מ מי מכאן שהולך להעביר
36:5236 דקות, 52 שניותהרצאות אני אפתח ככה חצי על על מתן ש בהרצאה מה שהוא עשה בבית חיל האוויר ההרצאה הראשונה שלו של מתן היסטור אז הוא
37:0237 דקות, שתי שניותאמר לי שאחד הדברים שהוא עשה לפני ההרצאה זה שהוא ממש דמיין את עצמו איך שהוא רוצה להעביר בדיוק את ההרצאה כשהוא עולה על
37:1037 דקות, 10 שניותהבמה עם הקהל עם כל מה שקורה ואז הוא אמר כשזה הוא אמר אפילו את זה על הבמה שהוא חשב שזה יהיה קצת יותר מפחיד בהתחלה אבל
37:1737 דקות, 17 שניותכאילו אומר וואלה אני מרגיש כאילו כבר עשיתי את זה וא דמיין את זה בדיוק כ הוא דמיין את זה בצורה מאוד מאוד מאוד ספציפית
37:2437 דקות, 24 שניותואז מה שקרה המוח מבחינתו זה קרה זאת אומרת כי הוא לאיודע להבדיל בין דמיון זיכרון ומציאות ואז בהרצאה הראשונה שלו שהייתה מול 250 מישה הוא העביר אותה בצורה
37:3337 דקות, 33 שניותמאוד טובה זאת אומרת מי שהולך להעביר כאן הרצאה מי שרוצה לא יודע לעשות איז שהם פעולות שם יוצאה מאזור הנוחות להתחיל עם
37:4137 דקות, 41 שניותבנות הרצאות לקום בבוקר בצורה מסוימת הכלי הזה זה כלי נהדר כי אנחנו ממש מרים
37:5037 דקות, 50 שניותספציפית לתת המודה איך אנחנו רצים רוצים לפעול אוקיי זאת אומרת יש כאן גם הרבה א
37:5837 דקות, 58 שניותאני מכיר גם עוד מחולל שהוא הוא קצת הולך יותר למקום של זהות זאת אומרת שאני ממש נכנס לגוף של הבן אדם אני מלביש אותו עליי
38:0638 דקות, 6 שניותואני פועל כמוהו אבל זה בגדול השלבים התנהגות שהיא דפקטיבי התנהגות שאני לא מרוצה ממנה היום למצוא סיטואציה ספציפית
38:1438 דקות, 14 שניותזה חשוב לדעת בדיוק מה אני לא רוצה ואייך אני לא רוצה להתנהג אחר כך זה לבחור אדם
38:2138 דקות, 21 שניותשהוא פועל כמו שאני הייתי רוצה לפעול לא משנה מי הבן אדם אוקיי לא משנה מי הבן אדם
38:2938 דקות, 29 שניותסופרמן דונלד טראמפ ביבי נתניהו סרה נתניהו לא משנה מי לא חיייבים גם את החבר'ה האלה לא משנה מי אוקיי בן אדם
38:3938 דקות, 39 שניותשהייתי רוצה לפעול כמו שהוא פועל אז אני רואה אותו פועל אני רואה את
38:4638 דקות, 46 שניותעצמי פועל בדרך הזאת בודק שיש התנגדות ואז אחרי שאנחנו רואים את זה כמה פעמים בדמיון אנחנו רואים את זה מהעיניים שלנו בסדר
38:5538 דקות, 55 שניותטכניקה מאוד פשוטה אתם מסכימים על זה ראיתם את זה גם כאן עם הוזיל יש למה חשוב שזה נעשה
39:0239 דקות, שתי שניותבעמידה זה פשוט טיפה יותר סימבולי טיפה זאת אומרת שאתה בא ואז אתה הולך אחורה ואז אתה הולך קדימה אבל אפשר לעשות את זה גם
39:0939 דקות, 9 שניותבישיבה הרבה מהטכניקות אפשר לעשות בעמידה אפשר את כולם בעמידה או בישיבה זה לא כזה משנה זה נוגע לזה תודה רבה שק זה כאילו
39:1939 דקות, 19 שניותהעניין של העמידה יש את העידן הסביר בטנר שכאילו במסע בן עמדות לצורך העניין
39:2639 דקות, 26 שניותכש זז א זה נותן לך איך קוראים לזה משהו בחלל המרחב אוגנים במרחב אוגנים במרחב זה
39:3239 דקות, 32 שניותבשביל זהזה בין היתר כן א במסע זה לא כזה קריטי אני יכול להגיד לכם אבל שזה כן עוזר
39:4039 דקות, 40 שניותשלמשל במסע בין עמדות אז באמת עכשיו אני הולך לאוגן של עמדה שתיים עכשיו אני הולך לאוגן של עמדה שלוש זאת אומרת אוטומטית
39:4839 דקות, 48 שניותיהיה לי יותר קל להיכנס לזה אבל זה לא חובה אבל זה כן זה כן עוזר בסדר יס יש לי
39:5639 דקות, 56 שניותשאלה כן א נגיד א סתם נגיד בשיחות מכירה אז א
40:0440 דקות, 4 שניותכאילו קשה לי כזה להגיד את המחיר זה אזה אני אומרת אם אני עושה נניח את הטכניקה הזאת אבל בעצם זה יושב כאילו על כל מיני
40:1240 דקות, 12 שניותאמונות על כסף וכל מיני דברים אז מי אמר שזה יהיה אקולוגי מי אמר שזה יהיה עבוד קודם כל זה שאלה מעולה אנחנו לא יודעים
40:2140 דקות, 21 שניותשאלה טוב אנחנו לא יודעים אין טכניקה שאני יכול להגיד ב-100 א היא תעבוד מיליון אחוז אה אני כן יכול להגיד שאפשר לנסות את זה
40:2940 דקות, 29 שניותזאת אומרת את תוכלי לראות את עצמך בדמיון בצורה ספציפית מאוד נותנת את הפיץ' מכירה עם המחיר בסוף ועם הסיומת את עושה את זה
40:3840 דקות, 38 שניותפעם אחת פעמיים שלוש פעמים הכל בדמיון ארבע פעמים חמש פעמים כבר בש והיא סולקת
40:4540 דקות, 45 שניותבתוך התהליך הזה כן כן ובתהליך בתהליך אני מבחינתי הפוקוס זה על איך שהיא עושה את זה פחות קריטי לי אפילו על המכירה יותר קריטי
40:5340 דקות, 53 שניותלי שהיא תראה את עצמה תעשה את זה ובסופו של דבר לא י תהליך המכירה א אז זה לא היה מכירה מוצלחת אז מבחינתי נשארה באותו מקום
41:0141 דקות, 1 שניהזה תלוי בפרשנות אני אני מה שחשוב מה שחשוב אצלי זה לא הסליקה זה איך שהיא עושה
41:0841 דקות, 8 שניותאת הפיץ' מכירה אוקיי אגב זה סום מה שחשוב זה לא השיה זה לא המכירה בסוף זה הפיץ'
41:1641 דקות, 16 שניותמכירה זה איך שאת אומרת כי בסוף יכול להיות שהבן אדם תגיד לה לא וא היא תתבייש על עצמה במרכאות כן אני הפוקוס שלי זה על
41:2341 דקות, 23 שניותמה שבשליטתה ב100 א אז אני רוצה ש אני אומר אוקיי בואי נדמיין פעם אחת פעמיים שלוש פעמים ארבע פעמים כבר המוח לאט לאט
41:3241 דקות, 32 שניותמתחיל להכליל ומה שייפה הטכניקה הזאת מראה בדיוק ללא מודע לעצמנו איך בדיוק אני רוצה
41:3941 דקות, 39 שניותלפעול בסיטואציה הזאת אוקיי זה זה כמו אני יכול להגיד לכם ששוש את זה הרבה מאוד
41:4641 דקות, 46 שניותפעמים זה כאילו במרכאות כבר יכול לעזור לנו לפתח הרגל בסדר כי המוח לא מבדיל בין
41:5241 דקות, 52 שניותדמיון זיכרון ומציאות יס אז ז הטכניקה הראשונה להיום אפשר לעשות
42:0042 דקותלה תרגול מהיר ואז אחר כך נעבור למבחן מבחן עיוני ומבחן מעשי ואז בסוף נסיים את
42:0742 דקות, 7 שניותהיום גם עם המסע בין יועצים שלה מתי אנחנו נכנסים לוקחים צעד קדימה מתי צעד אחורה מתי נכנסים לוקחים צעד קדימה ואחורה צד
42:1642 דקות, 16 שניותהוא מתחיל ש הוא מתחיל שהוא לוקח צעד אחורה וא רוא רואה את הסיטואציה מהעיניים שלו כאילו להבין מה ההתנהגות לראות שהוא
42:2342 דקות, 23 שניותמזהה אותה ואז הוא לוקח צד אחורה ואז בח בן אדם ואז בסוף שהוא חוזר לעיניים שלו הוא יכול לחזור צד קדימה הוא לוקח צעד
42:3342 דקות, 33 שניותאחורה הוא בוחר בן אדם הוא רואה את הבן אדם הזה איך הוא מתנהג ואז שהוא נכנס צד קדימה בחזרה אליו אז הוא רואה את עצמו מתנהג ככה כן
42:4142 דקות, 41 שניותיס מה שנעשה עכשיו ניקח עד 10 וחצי זה בדיוק שעה וחצי שסג
42:4942 דקות, 49 שניותשיבוש אסטרטגיה עשינו פעם קודמת זה מה שעשינו עם הילד אוקיי סבבה
42:5542 דקות, 55 שניותאזה אוקיי אוקיי זה מה ששים מהירת עכשיו יש לנו מחולל התנהגות אנחנו
43:0243 דקות, שתי שניותלוקחים חצי שעה אוקיי חצי שעה זה לשני הצדדים זאת אומרת 15 דקות לצד לתרגל את
43:1043 דקות, 10 שניותהטכניקה אני פה גם אמית עכשיו הולך להיות כחלק מהמנטורים תעזרו בו תשאלו אותו חצי שעה לשני הצדדים מי שאיכשהו סיים אתם
43:1943 דקות, 19 שניותיכולים לחזור קצת על החומר וא אחר כך אנחנו נצא לאיזה הפסקה קצרה של איזה קפה
43:2743 דקות, 27 שניותנעשה את המבחן העיוני נעשה את החלוקה לזוגות נעשה את כל מה שצריך ונתחיל את
43:3543 דקות, 35 שניותהמבחן כן המיקרופון דולק טוב יאללה אני מחזיר אתכם רגע
43:4443 דקות, 44 שניותלכאן אני רוצה לעשות חזרה למבחן חברים אני רוצה לעשות איתכם חזרה
43:5243 דקות, 52 שניותלמבחן רגע לפני שהוא מתחיל לעבור על כל מה שדיברנו
43:5843 דקות, 58 שניותבקורס להזכיר לכם לרענן לכם כדי שתגיעו באמת כמה שיותר מוכנים אוקיי סרי תוכלי
44:0644 דקות, 6 שניותלקרוא למי שעדיין לא הגיע יאללה ברים אז
44:1444 דקות, 14 שניותטוב אז עד היום עכשיו זה המפגש העשירי שלנו אוקיי היה לנו הסעה מפגשים וואלה זה
44:2244 דקות, 22 שניותעבר מהר מדי מדי לא שזה רק אני כן עבר מהר עבר עבר מהר
44:3044 דקות, 30 שניותבטירוף היה כאן הרבה מאוד דברים חשוב לי רגע לקבץ הכל כדי לחזור על מה שעשינו היום
44:3844 דקות, 38 שניותובכללי בכל הקורס אז אני רוצה רגע לעבור איתכם כל שיעור מה דיברנו לעבור עליו בבריף דגשים שאלות שיש לכם משהו שלא היה
44:4844 דקות, 48 שניותברור אנחנו נעבור על כל השיעורים נעבור על הטכניקות נעבור על כל מה שהיה נצא להפסקה
44:5444 דקות, 54 שניותקצרה ומשם אני נותן למ ו במבחן חלוקה לזוגות כל מה שקשור זה יצא
45:0345 דקות, 3 שניותאני מניח עוד שעה אי כולל ההסבר
45:1245 דקות, 12 שניותעכשיו זה לכבוד פורים אם אתה רוצה אני אש לך כן לכבוד פורים מדליקים
45:2145 דקות, 21 שניותנרמה סבה התי דתי
45:2945 דקות, 29 שניותי טוב לא לא ידעתי שמדליקים נר לפני מבחנים זה חדש מרוקאים מחפשים רק תירוצים להדליק
45:3845 דקות, 38 שניותנרות לא משנה מה לא משנה מי נרות זה מחמד מה אני מדליק נרות ודע אם אני עשה
45:4545 דקות, 45 שניותמדיטציה בא לי לתת ויב מגניב אהבתי הם קרים בב ממש
45:5345 דקות, 53 שניותמה יאללה פחי איזה
45:5845 דקות, 58 שניותור אה קטורת כן טוב ריח יאללה חברים טוב
46:0446 דקות, 4 שניותיאללה אז מה שאני נתחיל לדבר זוכרים אי פעם את השיעור הראשון של הקורס שהיה במקום
46:1146 דקות, 11 שניותהנידח ההוא שלא אהבנו אותו שלא היה
46:2146 דקות, 21 שניותחניות אוקיי המקום הנידח ההוא דיברנו אז עשינו חזרה בעיקר על אמונות אוקיי דיברנו
46:2946 דקות, 29 שניותעל אמונות ועל רמות לוגיות ועוד עשינו חזרה לפרקטי שנר על כל מה שדיברנו בפרקט שנר באמונות דיברנו על סוגי האמונות שיש
46:3746 דקות, 37 שניותלנו איזה אמונות יש לנוק אפקטיביות אפקטיביות אמונות שהם
46:4446 דקות, 44 שניותמגבילות או מקדמות בדיוק ו הסוג השלישי שטר מעולה יש לנו אמונות שהם מגבילות
46:5246 דקות, 52 שניותאמונות שהם מקדמות אמונות שהם ניטרליות אנחנו בעיקר בקורסים האלה עוברים על האמונות המגבילות שלנו על האמונות
47:0047 דקותשמגבילות אותנו מלהשיג את מה שאנחנו רוצים זה שיש לנו גם אמונות מעצימות אסור
47:0747 דקות, 7 שניותלנו לשכוח את זה כי לפעמים גם אם אנחנו נתפח את האמונות המעצימות שלנו זה מאוד אפקטיבי כי לפעמים ההגנה הכי טובה היא
47:1447 דקות, 14 שניותהתקפה אוקיי אז דווקא הרבה פעמים כשאני אשים הרבה פוקוס על אמונות מעצימות אני אוכל גם על הדרך לשבור הרבה אמונות
47:2147 דקות, 21 שניותמגבילות דיברנו על אמונות דיברנו על הרמות הלוגיות אתם זוכרים את הרמות הלוגיות מה הם שש הרמות נכון סביבה
47:3147 דקות, 31 שניותהתנהגות מיומנות אמונות מה עוד יש
47:3947 דקות, 39 שניותבאמונות נכון מעולה אמונות זהות ו פגז דיברנו על מה
47:4847 דקות, 48 שניותשקורה דיברנו על מה שקורה בפנימי וחיצוני בדיוק אקי כ יש לנו
47:5747 דקות, 57 שניותאחר כך זהות אמונות מיומנויות
48:0648 דקות, 6 שניותנהגות סביבה אוקיי באיזה רמה באיזה רמה לוגית
48:1248 דקות, 12 שניותהטכניקה שמטרה לכם הנג יס אוקיי רמה של התנהגות אוקיי מה קורה כשעושים שינוי
48:1948 דקות, 19 שניותבחלקים העליונים זה משפיע על ה זה משפיע על החברה שנמצאים למטה זה בעצם הרמות הלוגיות אוקיי עשינו באותו היום תהליך
48:2848 דקות, 28 שניותשנקרא מי זוכר איך קוראים לתהליך אזה יס צריבת מטרה
48:3748 דקות, 37 שניותגלמ בדיוק אוקיי מי זוכר מה העיקרון מה העקרונות של הטכניקה
48:4648 דקות, 46 שניותהזאת על מה היא עובדת מה עושים בה שמ מחברים אותך למטרה יותר
48:5348 דקות, 53 שניותחזק גורמים ללו איך זה ולה שכבר עשה את זה מאוד דומה למה שעכשיו למדנו זה יחסית דומה
49:0349 דקות, 3 שניותמה שבעצם קורה בטכניקה הזאת העיקרון של הטכניקה הזאת העיקרון של הטכניקה הזאת זה שאנחנו
49:1249 דקות, 12 שניותממש מדמיינים אנחנו ממש מדמיינים את החזון שם בדיוק בכל רמה לוגית אוקיי אנחנו ממש
49:1949 דקות, 19 שניותעוברים על כל הרמות אוקיי יש לי את החזון איזה מין בדיוק איזה מין אדם אני אהיה איזה
49:2949 דקות, 29 שניותאמונ בדיוק איזה אמונות שרטו אותי להשיג את החזון איזה מיומנויות עזרו לי איזה התנהגות איזה סביבה זאת אומרת הטכניקה
49:3749 דקות, 37 שניותהזאת היא מאוד עוצמתית להצבת מטרות כי אנחנו ממש עוברים כמו היום במחולה התנהגות כמו איזה התנהגות עזרה לי בטכניקה הזאת
49:4649 דקות, 46 שניותאנחנו עוברים על כל הרמות על הבן אדם שהייתי צריך להיות על האמונות שהאמנתי בהם על המיומנויות שיש בי על ההתנהגות על
49:5449 דקות, 54 שניותהסביבה הדבר הזה הוא ממש גורם לי בצורה ברורה לדעת מה הם השלבים והפעולות
50:0050 דקותהעתידיות שאני צריך לעשות כדי להשיג את זה יס אוקיי אז עשינו את הטכניקה הזאת טכניקה
50:0750 דקות, 7 שניותנהדרת עשינו אותה נתנו לכם דפים אתם זוכרים עצמתם עיניים עשינו שם איזשהו תהליך של דמיון מודרך ובסוף קיבלתם החלטה
50:1550 דקות, 15 שניותשאיתה אתם יצאתם באותו היום זה מה שעשינו בשיעור הראשון בדיוק אוקיי דיברנו בעיקר
50:2250 דקות, 22 שניותעל אמונות נכנסנו קצת יותר לעומק אוקיי א בוא נראה אם אתם זוכרים מה הם שלושת
50:2850 דקות, 28 שניותהגורמים שיצרו לנו אמונות בעבר א קבצת השבים אוקיי קבוצה אחת זה קבוצת
50:3650 דקות, 36 שניותהשבים דמויות סמכות מצב צ רגשי קיצוני אוקיי ואירועים רגשיים
50:4550 דקות, 45 שניותקיצוניים יחסית יס אוקיי אירועים רגשיים קיצוניים אירועים שבהם קיבלנו החלטה מסויימת אני יותר לעולם לא עושה את זה
50:5550 דקות, 55 שניותאוקיי אירוע שקרה לי אין אני יותר לא משתף את האנשים האלה אין אני יותר לא מתחיל יותר עם זה אין אני יותר א לא לא מגיע
